capital_from,capital_to,distance_km
Tripoli,Plymouth,7678.9
Tripoli,Rabat,1859.27
Tripoli,Maputo,6828.57
Tripoli,Windhoek,6150.46
Tripoli,Kathmandu,6828.14
Tripoli,Amsterdam,2262.38
Tripoli,Noumea,17147.99
Tripoli,Wellington,18142.97
Tripoli,Managua,10149.38
Tripoli,Niamey,2420.91
Tripoli,Abuja,2698.33
Tripoli,Alofi,18438.16
Tripoli,Kingston,17588.85
Tripoli,Saipan,12688.35
Tripoli,Oslo,3010.25
Tripoli,Muscat,4537.98
Tripoli,Islamabad,5496.59
Tripoli,Melekeok,12394.53
Tripoli,Panama City,9728.05
Tripoli,Port Moresby,14649.33
Tripoli,Asuncion,9883.39
Tripoli,Lima,10751.47
Tripoli,Manila,10734.89
Tripoli,Adamstown,16362.19
Tripoli,Warsaw,2242.25
Tripoli,Lisbon,2110.76
Tripoli,San Juan,7943.72
Tripoli,Doha,3807.35
Tripoli,Bucharest,1701.92
Tripoli,Moscow,3167.14
Tripoli,Kigali,4244.98
Tripoli,Gustavia,7673.65
Tripoli,Jamestown,5763.9
Tripoli,Basseterre,7692.77
Tripoli,Castries,7714.02
Tripoli,Saint-Pierre,5933.45
Tripoli,Kingstown,7782.69
Tripoli,Apia,17835.07
Tripoli,San Marino,1228.34
Tripoli,Sao Tome,3665.55
Tripoli,Riyadh,3383.6
Tripoli,Dakar,3704.17
Tripoli,Belgrade,1469.86
Tripoli,Victoria,6091.43
Tripoli,Freetown,3831.85
Tripoli,Singapore,10000.89
Tripoli,Philipsburg,7683.45
Tripoli,Bratislava,1727.41
Tripoli,Ljubljana,1466.38
Tripoli,Honiara,15737.35
Tripoli,Mogadishu,4786.58
Tripoli,Pretoria,6676.85
Tripoli,Juba,3647.68
Tripoli,Madrid,1718.1
Tripoli,Colombo,7421.27
Tripoli,Khartoum,2734.97
Tripoli,Paramaribo,7641.17
Tripoli,Longyearbyen,5047.65
Tripoli,Mbabane,6822.64
Tripoli,Stockholm,2962.29
Tripoli,Bern,1631.48
Tripoli,Damascus,2153.82
Tripoli,Taipei,10088.09
Tripoli,Dushanbe,4993.98
Tripoli,Dar es Salaam,5189.19
Tripoli,Bangkok,8951.87
Tripoli,Dili,12621.34
Tripoli,Lome,3211.74
Tripoli,Nuku'alofa,18468.62
Tripoli,Port of Spain,7951.65
Tripoli,Tunis,513.01
Tripoli,Ankara,1926.94
Tripoli,Ashgabat,4104.74
Tripoli,Grand Turk,8237.71
Tripoli,Funafuti,16953.35
Tripoli,Kampala,4137.89
Tripoli,Kyiv,2413.57
Tripoli,Abu Dhabi,4106.58
Tripoli,London,2331.28
Tripoli,Washington,7821.93
Tripoli,Montevideo,10417.79
Tripoli,Tashkent,4984.94
Tripoli,Port-Vila,17022.53
Tripoli,Caracas,8461.41
Tripoli,Hanoi,9010.56
Tripoli,Charlotte Amalie,7841.02
Tripoli,Mata-Utu,17845.59
Tripoli,Sanaa,3682.08
Tripoli,Lusaka,5581.84
Tripoli,Harare,5924.1
Tripoli,Washington,7821.93
Tripoli,,3893.04
Tripoli,North Nicosia,1879.49
Tripoli,,3893.04
Tripoli,,3893.04
Tripoli,Diego Garcia,7675.79
Tripoli,,3893.04
Vaduz,Hargeisa,5286.7
Vaduz,King Edward Point,12045.75
Vaduz,Port-aux-Français,12183.98
Vaduz,Jerusalem,2772.63
Vaduz,Mariehamn,1595.59
Vaduz,Yaren,14399.6
Vaduz,Marigot,7248.76
Vaduz,Atafu,15793.62
Vaduz,El-Aaiún,2976.31
Vaduz,Kabul,5093.13
Vaduz,Tirana,1044.96
Vaduz,Algiers,1270.76
Vaduz,Pago Pago,16359.66
Vaduz,Andorra la Vella,815.07
Vaduz,Luanda,6209.73
Vaduz,The Valley,7235.24
Vaduz,Saint John's,7229.32
Vaduz,Buenos Aires,11319.28
Vaduz,Yerevan,2899.74
Vaduz,Oranjestad,8211.09
Vaduz,Canberra,16432.53
Vaduz,Vienna,527.76
Vaduz,Baku,3295.9
Vaduz,Nassau,7781.59
Vaduz,Manama,4269.37
Vaduz,Dhaka,7443.4
Vaduz,Bridgetown,7375.84
Vaduz,Minsk,1478.86
Vaduz,Brussels,559.42
Vaduz,Belmopan,9230.04
Vaduz,Porto-Novo,4553.15
Vaduz,Hamilton,6333.29
Vaduz,Thimphu,7106.74
Vaduz,La Paz,10435.83
Vaduz,Sarajevo,784.0
Vaduz,Gaborone,8116.42
Vaduz,Brasilia,9012.54
Vaduz,Road Town,7338.65
Vaduz,Bandar Seri Begawan,10767.72
Vaduz,Sofia,1194.58
Vaduz,Ouagadougou,3990.51
Vaduz,Rangoon,8407.71
Vaduz,Bujumbura,5922.43
Vaduz,Phnom Penh,9481.24
Vaduz,Yaounde,4798.38
Vaduz,Ottawa,6224.26
Vaduz,Praia,4698.49
Vaduz,George Town,8527.33
Vaduz,Bangui,4818.76
Vaduz,N'Djamena,3918.22
Vaduz,Santiago,11978.85
Vaduz,Beijing,7960.47
Vaduz,The Settlement,11319.13
Vaduz,West Island,10789.81
Vaduz,Bogota,9152.34
Vaduz,Moroni,7326.94
Vaduz,Kinshasa,5727.67
Vaduz,Brazzaville,5720.16
Vaduz,Avarua,16971.09
Vaduz,San Jose,9477.95
Vaduz,Yamoussoukro,4685.65
Vaduz,Zagreb,519.39
Vaduz,Havana,8297.36
Vaduz,Willemstad,8159.41
Vaduz,Nicosia,2387.7
Vaduz,Prague,490.58
Vaduz,Copenhagen,972.82
Vaduz,Djibouti,5043.67
Vaduz,Roseau,7336.98
Vaduz,Santo Domingo,7734.77
Vaduz,Quito,9876.84
Vaduz,Cairo,2662.11
Vaduz,San Salvador,9550.66
Vaduz,Malabo,4807.93
Vaduz,Asmara,4450.67
Vaduz,Tallinn,1694.82
Vaduz,Addis Ababa,5044.32
Vaduz,Stanley,12692.6
Vaduz,Torshavn,1949.27
Vaduz,Suva,16633.08
Vaduz,Helsinki,1763.49
Vaduz,Paris,569.38
Vaduz,Papeete,16208.44
Vaduz,Libreville,5179.69
Vaduz,Banjul,4454.29
Vaduz,Tbilisi,2851.83
Vaduz,Berlin,660.52
Vaduz,Accra,4701.8
Vaduz,Gibraltar,1734.19
Vaduz,Athens,1543.61
Vaduz,Nuuk,4088.07
Vaduz,Saint George's,7620.43
Vaduz,Hagatna,11956.89
Vaduz,Guatemala City,9571.46
Vaduz,Saint Peter Port,929.36
Vaduz,Conakry,4713.04
Vaduz,Bissau,4563.62
Vaduz,Georgetown,7774.71
Vaduz,Port-au-Prince,7913.06
Vaduz,Vatican City,626.44
Vaduz,Tegucigalpa,9372.9
Vaduz,Budapest,723.98
Vaduz,Reykjavik,2689.65
Vaduz,New Delhi,6095.39
Vaduz,Jakarta,11061.76
Vaduz,Tehran,3674.56
Vaduz,Baghdad,3303.15
Vaduz,Dublin,1313.4
Vaduz,Douglas,1257.12
Vaduz,Jerusalem,2772.63
Vaduz,Rome,627.43
Vaduz,Kingston,8289.68
Vaduz,Tokyo,9580.29
Vaduz,Saint Helier,892.79
Vaduz,Amman,2805.11
Vaduz,Astana,4402.99
Vaduz,Nairobi,5987.52
Vaduz,Tarawa,14528.25
Vaduz,Pyongyang,8565.54
Vaduz,Seoul,8760.15
Vaduz,Pristina,1044.0
Vaduz,Kuwait City,3845.55
Vaduz,Bishkek,5003.36
Vaduz,Vientiane,8793.68
Vaduz,Riga,1475.26
Vaduz,Beirut,2629.96
Vaduz,Maseru,8656.69
Vaduz,Monrovia,4923.93
Vaduz,Tripoli,1612.17
Vaduz,Vaduz,0.0
Vaduz,Vilnius,1387.73
Vaduz,Luxembourg,372.35
Vaduz,Skopje,1103.45
Vaduz,Antananarivo,8245.16
Vaduz,Lilongwe,7186.85
Vaduz,Kuala Lumpur,9918.96
Vaduz,Male,7721.92
Vaduz,Bamako,4159.03
Vaduz,Valletta,1316.19
Vaduz,Majuro,13737.56
Vaduz,Nouakchott,3976.07
Vaduz,Port Louis,8864.31
Vaduz,Mexico City,9776.39
Vaduz,Palikir,13270.84
Vaduz,Chisinau,1464.91
Vaduz,Monaco,412.02
Vaduz,Ulaanbaatar,6799.55
Vaduz,Podgorica,930.7
Vaduz,Plymouth,7289.51
Vaduz,Rabat,2000.47
Vaduz,Maputo,8418.95
Vaduz,Windhoek,7756.01
Vaduz,Kathmandu,6767.92
Vaduz,Amsterdam,667.95
Vaduz,Noumea,16564.29
Vaduz,Wellington,18676.04
Vaduz,Managua,9461.14
Vaduz,Niamey,3790.56
Vaduz,Abuja,4221.79
Vaduz,Alofi,16884.95
Vaduz,Kingston,17274.23
Vaduz,Saipan,11844.8
Vaduz,Oslo,1425.0
Vaduz,Muscat,5054.79
Vaduz,Islamabad,5437.59
Vaduz,Melekeok,11910.87
Vaduz,Panama City,9213.73
Vaduz,Port Moresby,14243.36
Vaduz,Asuncion,10462.66
Vaduz,Lima,10724.44
Vaduz,Manila,10378.18
Vaduz,Adamstown,15704.26
Vaduz,Warsaw,1003.33
Vaduz,Lisbon,1779.88
Vaduz,San Juan,7448.51
Vaduz,Doha,4412.25
Vaduz,Bucharest,1321.32
Vaduz,Moscow,2154.95
Vaduz,Kigali,5795.85
Vaduz,Gustavia,7245.8
Vaduz,Jamestown,7148.7
Vaduz,Basseterre,7280.84
Vaduz,Castries,7409.03
Vaduz,Saint-Pierre,4847.51
Vaduz,Kingstown,7494.01
Vaduz,Apia,16308.01
Vaduz,San Marino,421.6
Vaduz,Sao Tome,5192.27
Vaduz,Riyadh,4120.52
Vaduz,Dakar,4384.66
Vaduz,Belgrade,887.75
Vaduz,Victoria,7285.23
Vaduz,Freetown,4796.32
Vaduz,Singapore,10234.29
Vaduz,Philipsburg,7249.41
Vaduz,Bratislava,581.89
Vaduz,Ljubljana,401.56
Vaduz,Honiara,14986.1
Vaduz,Mogadishu,6072.34
Vaduz,Pretoria,8281.89
Vaduz,Juba,5142.94
Vaduz,Madrid,1296.95
Vaduz,Colombo,7962.64
Vaduz,Khartoum,4091.87
Vaduz,Paramaribo,7634.25
Vaduz,Longyearbyen,3473.75
Vaduz,Mbabane,8419.25
Vaduz,Stockholm,1469.65
Vaduz,Bern,157.69
Vaduz,Damascus,2712.35
Vaduz,Taipei,9520.27
Vaduz,Dushanbe,4817.39
Vaduz,Dar es Salaam,6656.02
Vaduz,Bangkok,8976.44
Vaduz,Dili,12667.69
Vaduz,Lome,4614.53
Vaduz,Nuku'alofa,17088.88
Vaduz,Port of Spain,7714.72
Vaduz,Tunis,1149.07
Vaduz,Ankara,2039.94
Vaduz,Ashgabat,4070.98
Vaduz,Grand Turk,7596.91
Vaduz,Funafuti,15614.6
Vaduz,Kampala,5648.86
Vaduz,Kyiv,1580.49
Vaduz,Abu Dhabi,4680.48
Vaduz,London,849.22
Vaduz,Washington,6745.87
Vaduz,Montevideo,11195.33
Vaduz,Tashkent,4699.03
Vaduz,Port-Vila,16215.38
Vaduz,Caracas,8132.57
Vaduz,Hanoi,8784.27
Vaduz,Charlotte Amalie,7367.81
Vaduz,Mata-Utu,16322.23
Vaduz,Sanaa,4758.57
Vaduz,Lusaka,7176.77
Vaduz,Harare,7508.88
Vaduz,Washington,6745.87
Vaduz,,5303.54
Vaduz,North Nicosia,2386.48
Vaduz,,5303.54
Vaduz,,5303.54
Vaduz,Diego Garcia,8621.36
Vaduz,,5303.54
Vilnius,Hargeisa,5273.63
Vilnius,King Edward Point,13337.05
Vilnius,Port-aux-Français,12268.8
Vilnius,Jerusalem,2664.3
Vilnius,Mariehamn,686.63
Vilnius,Yaren,13065.83
Vilnius,Marigot,8285.67
Vilnius,Atafu,14733.13
Vilnius,El-Aaiún,4362.79
Vilnius,Kabul,4044.87
Vilnius,Tirana,1540.68
Vilnius,Algiers,2618.45
Vilnius,Pago Pago,15310.54
Vilnius,Andorra la Vella,2199.17
Vilnius,Luanda,7129.43
Vilnius,The Valley,8270.92
Vilnius,Saint John's,8291.76
Vilnius,Buenos Aires,12702.26
Vilnius,Yerevan,2153.57
Vilnius,Oranjestad,9222.49
Vilnius,Canberra,15246.91
Vilnius,Vienna,951.15
Vilnius,Baku,2415.5
Vilnius,Nassau,8537.27
Vilnius,Manama,3772.48
Vilnius,Dhaka,6296.0
Vilnius,Bridgetown,8505.08
Vilnius,Minsk,170.48
Vilnius,Brussels,1473.58
Vilnius,Belmopan,9915.1
Vilnius,Porto-Novo,5718.24
Vilnius,Hamilton,7156.49
Vilnius,Thimphu,5927.59
Vilnius,La Paz,11709.17
Vilnius,Sarajevo,1302.03
Vilnius,Gaborone,8787.6
Vilnius,Brasilia,10385.8
Vilnius,Road Town,8352.64
Vilnius,Bandar Seri Begawan,9542.95
Vilnius,Sofia,1342.39
Vilnius,Ouagadougou,5247.71
Vilnius,Rangoon,7268.92
Vilnius,Bujumbura,6445.05
Vilnius,Phnom Penh,8299.38
Vilnius,Yaounde,5770.99
Vilnius,Ottawa,6664.98
Vilnius,Praia,6082.4
Vilnius,George Town,9300.42
Vilnius,Bangui,5612.19
Vilnius,N'Djamena,4809.26
Vilnius,Santiago,13327.87
Vilnius,Beijing,6576.03
Vilnius,The Settlement,10334.97
Vilnius,West Island,9949.85
Vilnius,Bogota,10194.94
Vilnius,Moroni,7546.84
Vilnius,Kinshasa,6604.85
Vilnius,Brazzaville,6597.75
Vilnius,Avarua,16262.86
Vilnius,San Jose,10325.31
Vilnius,Yamoussoukro,5968.81
Vilnius,Zagreb,1188.61
Vilnius,Havana,9005.78
Vilnius,Willemstad,9189.32
Vilnius,Nicosia,2256.54
Vilnius,Prague,897.21
Vilnius,Copenhagen,817.47
Vilnius,Djibouti,5031.17
Vilnius,Roseau,8424.03
Vilnius,Santo Domingo,8680.1
Vilnius,Quito,10912.45
Vilnius,Cairo,2777.27
Vilnius,San Salvador,10273.34
Vilnius,Malabo,5841.95
Vilnius,Asmara,4522.26
Vilnius,Tallinn,530.21
Vilnius,Addis Ababa,5200.65
Vilnius,Stanley,14065.41
Vilnius,Torshavn,2021.37
Vilnius,Suva,15349.91
Vilnius,Helsinki,611.09
Vilnius,Paris,1703.49
Vilnius,Papeete,15858.24
Vilnius,Libreville,6191.88
Vilnius,Banjul,5837.35
Vilnius,Tbilisi,2035.02
Vilnius,Berlin,823.77
Vilnius,Accra,5910.67
Vilnius,Gibraltar,3120.35
Vilnius,Athens,1860.21
Vilnius,Nuuk,4210.28
Vilnius,Saint George's,8735.92
Vilnius,Hagatna,10569.44
Vilnius,Guatemala City,10261.47
Vilnius,Saint Peter Port,1981.59
Vilnius,Conakry,6077.24
Vilnius,Bissau,5941.28
Vilnius,Georgetown,8974.08
Vilnius,Port-au-Prince,8824.91
Vilnius,Vatican City,1706.4
Vilnius,Tegucigalpa,10122.05
Vilnius,Budapest,909.85
Vilnius,Reykjavik,2803.39
Vilnius,New Delhi,5039.33
Vilnius,Jakarta,10019.05
Vilnius,Tehran,2909.34
Vilnius,Baghdad,2802.72
Vilnius,Dublin,2056.98
Vilnius,Douglas,1920.94
Vilnius,Jerusalem,2664.3
Vilnius,Rome,1705.05
Vilnius,Kingston,9145.99
Vilnius,Tokyo,8208.5
Vilnius,Saint Helier,1967.78
Vilnius,Amman,2661.51
Vilnius,Astana,3068.19
Vilnius,Nairobi,6293.26
Vilnius,Tarawa,13214.83
Vilnius,Pyongyang,7178.18
Vilnius,Seoul,7372.71
Vilnius,Pristina,1370.17
Vilnius,Kuwait City,3347.6
Vilnius,Bishkek,3762.5
Vilnius,Vientiane,7581.65
Vilnius,Riga,263.63
Vilnius,Beirut,2445.87
Vilnius,Maseru,9308.67
Vilnius,Monrovia,6259.6
Vilnius,Tripoli,2603.45
Vilnius,Vaduz,1387.73
Vilnius,Vilnius,0.0
Vilnius,Luxembourg,1425.08
Vilnius,Skopje,1438.85
Vilnius,Antananarivo,8423.89
Vilnius,Lilongwe,7648.69
Vilnius,Kuala Lumpur,8847.14
Vilnius,Male,7070.94
Vilnius,Bamako,5493.06
Vilnius,Valletta,2249.04
Vilnius,Majuro,12468.64
Vilnius,Nouakchott,5362.82
Vilnius,Port Louis,8838.81
Vilnius,Mexico City,10258.86
Vilnius,Palikir,11905.24
Vilnius,Chisinau,889.93
Vilnius,Monaco,1774.87
Vilnius,Ulaanbaatar,5413.36
Vilnius,Podgorica,1432.22
Vilnius,Plymouth,8352.08
Vilnius,Rabat,3387.6
Vilnius,Maputo,8960.41
Vilnius,Windhoek,8594.7
Vilnius,Kathmandu,5629.25
Vilnius,Amsterdam,1372.74
Vilnius,Noumea,15177.59
Vilnius,Wellington,17325.15
Vilnius,Managua,10249.4
Vilnius,Niamey,4993.83
Vilnius,Abuja,5297.94
Vilnius,Alofi,15840.79
Vilnius,Kingston,15887.84
Vilnius,Saipan,10458.85
Vilnius,Oslo,1050.41
Vilnius,Muscat,4410.72
Vilnius,Islamabad,4354.9
Vilnius,Melekeok,10547.07
Vilnius,Panama City,10137.83
Vilnius,Port Moresby,12875.26
Vilnius,Asuncion,11828.97
Vilnius,Lima,11887.13
Vilnius,Manila,9053.94
Vilnius,Adamstown,16148.2
Vilnius,Warsaw,394.23
Vilnius,Lisbon,3127.83
Vilnius,San Juan,8442.99
Vilnius,Doha,3909.84
Vilnius,Bucharest,1141.39
Vilnius,Moscow,789.71
Vilnius,Kigali,6292.72
Vilnius,Gustavia,8287.68
Vilnius,Jamestown,8357.97
Vilnius,Basseterre,8330.83
Vilnius,Castries,8513.91
Vilnius,Saint-Pierre,5490.84
Vilnius,Kingstown,8605.0
Vilnius,Apia,15234.32
Vilnius,San Marino,1514.64
Vilnius,Sao Tome,6259.96
Vilnius,Riyadh,3772.31
Vilnius,Dakar,5771.0
Vilnius,Belgrade,1148.52
Vilnius,Victoria,7139.04
Vilnius,Freetown,6155.27
Vilnius,Singapore,9154.83
Vilnius,Philipsburg,8287.55
Vilnius,Bratislava,922.71
Vilnius,Ljubljana,1227.05
Vilnius,Honiara,13601.07
Vilnius,Mogadishu,6110.61
Vilnius,Pretoria,8909.92
Vilnius,Juba,5554.82
Vilnius,Madrid,2668.19
Vilnius,Colombo,7161.69
Vilnius,Khartoum,4381.27
Vilnius,Paramaribo,8868.83
Vilnius,Longyearbyen,2650.89
Vilnius,Mbabane,8991.22
Vilnius,Stockholm,679.72
Vilnius,Bern,1519.54
Vilnius,Damascus,2505.75
Vilnius,Taipei,8156.11
Vilnius,Dushanbe,3699.93
Vilnius,Dar es Salaam,6937.16
Vilnius,Bangkok,7819.97
Vilnius,Dili,11442.82
Vilnius,Lome,5802.41
Vilnius,Nuku'alofa,15903.21
Vilnius,Port of Spain,8846.04
Vilnius,Tunis,2299.24
Vilnius,Ankara,1733.96
Vilnius,Ashgabat,3106.84
Vilnius,Grand Turk,8488.42
Vilnius,Funafuti,14387.4
Vilnius,Kampala,6063.2
Vilnius,Kyiv,589.6
Vilnius,Abu Dhabi,4120.99
Vilnius,London,1728.03
Vilnius,Washington,7291.95
Vilnius,Montevideo,12581.3
Vilnius,Tashkent,3526.23
Vilnius,Port-Vila,14841.96
Vilnius,Caracas,9204.14
Vilnius,Hanoi,7522.88
Vilnius,Charlotte Amalie,8378.6
Vilnius,Mata-Utu,15244.1
Vilnius,Sanaa,4659.54
Vilnius,Lusaka,7772.17
Vilnius,Harare,8051.07
Vilnius,Washington,7291.95
Vilnius,,6488.54
Vilnius,North Nicosia,2254.75
Vilnius,,6488.54
Vilnius,,6488.54
Vilnius,Diego Garcia,8139.11
Vilnius,,6488.54
Luxembourg,Hargeisa,5655.57
Luxembourg,King Edward Point,12183.77
Luxembourg,Port-aux-Français,12555.39
Luxembourg,Jerusalem,3125.05
Luxembourg,Mariehamn,1461.5
Luxembourg,Yaren,14270.62
Luxembourg,Marigot,7004.58
Luxembourg,Atafu,15517.25
Luxembourg,El-Aaiún,2990.31
Luxembourg,Kabul,5312.42
Luxembourg,Tirana,1408.82
Luxembourg,Algiers,1448.87
Luxembourg,Pago Pago,16074.81
Luxembourg,Andorra la Vella,865.35
Luxembourg,Luanda,6510.09
Luxembourg,The Valley,6990.64
Luxembourg,Saint John's,6993.47
Luxembourg,Buenos Aires,11298.46
Luxembourg,Yerevan,3168.42
Luxembourg,Oranjestad,7961.44
Luxembourg,Canberra,16629.42
Luxembourg,Vienna,766.82
Luxembourg,Baku,3543.28
Luxembourg,Nassau,7470.7
Luxembourg,Manama,4593.54
Luxembourg,Dhaka,7637.0
Luxembourg,Bridgetown,7164.77
Luxembourg,Minsk,1549.65
Luxembourg,Brussels,187.13
Luxembourg,Belmopan,8910.74
Luxembourg,Porto-Novo,4790.7
Luxembourg,Hamilton,6031.19
Luxembourg,Thimphu,7286.77
Luxembourg,La Paz,10299.7
Luxembourg,Sarajevo,1133.59
Luxembourg,Gaborone,8452.48
Luxembourg,Brasilia,8971.33
Luxembourg,Road Town,7087.59
Luxembourg,Bandar Seri Begawan,10932.53
Luxembourg,Sofia,1530.09
Luxembourg,Ouagadougou,4187.82
Luxembourg,Rangoon,8606.74
Luxembourg,Bujumbura,6280.47
Luxembourg,Phnom Penh,9664.56
Luxembourg,Yaounde,5094.46
Luxembourg,Ottawa,5867.72
Luxembourg,Praia,4691.22
Luxembourg,George Town,8221.64
Luxembourg,Bangui,5149.74
Luxembourg,N'Djamena,4238.25
Luxembourg,Santiago,11902.97
Luxembourg,Beijing,7977.27
Luxembourg,The Settlement,11575.47
Luxembourg,West Island,11080.23
Luxembourg,Bogota,8914.5
Luxembourg,Moroni,7698.07
Luxembourg,Kinshasa,6039.19
Luxembourg,Brazzaville,6031.65
Luxembourg,Avarua,16617.75
Luxembourg,San Jose,9189.73
Luxembourg,Yamoussoukro,4860.94
Luxembourg,Zagreb,852.71
Luxembourg,Havana,7979.58
Luxembourg,Willemstad,7915.29
Luxembourg,Nicosia,2732.99
Luxembourg,Prague,602.71
Luxembourg,Copenhagen,803.87
Luxembourg,Djibouti,5412.17
Luxembourg,Roseau,7109.94
Luxembourg,Santo Domingo,7465.4
Luxembourg,Quito,9638.44
Luxembourg,Cairo,3028.4
Luxembourg,San Salvador,9238.43
Luxembourg,Malabo,5087.96
Luxembourg,Asmara,4820.97
Luxembourg,Tallinn,1617.41
Luxembourg,Addis Ababa,5416.57
Luxembourg,Stanley,12750.25
Luxembourg,Torshavn,1593.04
Luxembourg,Suva,16446.48
Luxembourg,Helsinki,1674.53
Luxembourg,Paris,287.32
Luxembourg,Papeete,15837.08
Luxembourg,Libreville,5463.25
Luxembourg,Banjul,4512.21
Luxembourg,Tbilisi,3105.71
Luxembourg,Berlin,604.57
Luxembourg,Accra,4918.87
Luxembourg,Gibraltar,1760.73
Luxembourg,Athens,1908.61
Luxembourg,Nuuk,3715.86
Luxembourg,Saint George's,7404.54
Luxembourg,Hagatna,11934.53
Luxembourg,Guatemala City,9253.79
Luxembourg,Saint Peter Port,626.13
Luxembourg,Conakry,4810.52
Luxembourg,Bissau,4636.54
Luxembourg,Georgetown,7595.06
Luxembourg,Port-au-Prince,7635.67
Luxembourg,Vatican City,986.73
Luxembourg,Tegucigalpa,9064.92
Luxembourg,Budapest,984.01
Luxembourg,Reykjavik,2320.89
Luxembourg,New Delhi,6316.58
Luxembourg,Jakarta,11299.98
Luxembourg,Tehran,3950.29
Luxembourg,Baghdad,3618.18
Luxembourg,Dublin,951.08
Luxembourg,Douglas,886.92
Luxembourg,Jerusalem,3125.05
Luxembourg,Rome,988.02
Luxembourg,Kingston,8000.37
Luxembourg,Tokyo,9514.5
Luxembourg,Saint Helier,598.0
Luxembourg,Amman,3154.84
Luxembourg,Astana,4491.37
Luxembourg,Nairobi,6357.46
Luxembourg,Tarawa,14380.56
Luxembourg,Pyongyang,8548.45
Luxembourg,Seoul,8743.7
Luxembourg,Pristina,1391.21
Luxembourg,Kuwait City,4166.35
Luxembourg,Bishkek,5150.17
Luxembourg,Vientiane,8962.06
Luxembourg,Riga,1445.02
Luxembourg,Beirut,2973.73
Luxembourg,Maseru,8993.74
Luxembourg,Monrovia,5055.06
Luxembourg,Tripoli,1946.17
Luxembourg,Vaduz,372.35
Luxembourg,Vilnius,1425.08
Luxembourg,Luxembourg,0.0
Luxembourg,Skopje,1455.47
Luxembourg,Antananarivo,8616.63
Luxembourg,Lilongwe,7546.73
Luxembourg,Kuala Lumpur,10145.18
Luxembourg,Male,8038.74
Luxembourg,Bamako,4297.0
Luxembourg,Valletta,1668.71
Luxembourg,Majuro,13562.71
Luxembourg,Nouakchott,4018.19
Luxembourg,Port Louis,9235.78
Luxembourg,Mexico City,9431.25
Luxembourg,Palikir,13184.53
Luxembourg,Chisinau,1704.43
Luxembourg,Monaco,659.68
Luxembourg,Ulaanbaatar,6810.57
Luxembourg,Podgorica,1289.76
Luxembourg,Plymouth,7053.86
Luxembourg,Rabat,2030.85
Luxembourg,Maputo,8769.3
Luxembourg,Windhoek,8066.44
Luxembourg,Kathmandu,6963.17
Luxembourg,Amsterdam,317.32
Luxembourg,Noumea,16518.7
Luxembourg,Wellington,18734.93
Luxembourg,Managua,9160.73
Luxembourg,Niamey,4018.17
Luxembourg,Abuja,4493.82
Luxembourg,Alofi,16592.86
Luxembourg,Kingston,17259.13
Luxembourg,Saipan,11811.1
Luxembourg,Oslo,1185.81
Luxembourg,Muscat,5362.38
Luxembourg,Islamabad,5647.79
Luxembourg,Melekeok,11967.01
Luxembourg,Panama City,8942.7
Luxembourg,Port Moresby,14290.82
Luxembourg,Asuncion,10408.93
Luxembourg,Lima,10533.24
Luxembourg,Manila,10477.89
Luxembourg,Adamstown,15373.01
Luxembourg,Warsaw,1084.98
Luxembourg,Lisbon,1711.46
Luxembourg,San Juan,7191.95
Luxembourg,Doha,4736.64
Luxembourg,Bucharest,1618.3
Luxembourg,Moscow,2214.53
Luxembourg,Kigali,6156.2
Luxembourg,Gustavia,7003.21
Luxembourg,Jamestown,7351.68
Luxembourg,Basseterre,7040.97
Luxembourg,Castries,7188.67
Luxembourg,Saint-Pierre,4508.96
Luxembourg,Kingstown,7276.13
Luxembourg,Apia,16030.98
Luxembourg,San Marino,792.12
Luxembourg,Sao Tome,5459.82
Luxembourg,Riyadh,4461.37
Luxembourg,Dakar,4427.64
Luxembourg,Belgrade,1208.89
Luxembourg,Victoria,7651.29
Luxembourg,Freetown,4901.02
Luxembourg,Singapore,10458.61
Luxembourg,Philipsburg,7005.63
Luxembourg,Bratislava,822.06
Luxembourg,Ljubljana,741.9
Luxembourg,Honiara,14938.94
Luxembourg,Mogadishu,6443.54
Luxembourg,Pretoria,8623.0
Luxembourg,Juba,5509.92
Luxembourg,Madrid,1279.26
Luxembourg,Colombo,8253.63
Luxembourg,Khartoum,4463.93
Luxembourg,Paramaribo,7472.52
Luxembourg,Longyearbyen,3213.93
Luxembourg,Mbabane,8766.43
Luxembourg,Stockholm,1327.1
Luxembourg,Bern,314.75
Luxembourg,Damascus,3054.99
Luxembourg,Taipei,9577.15
Luxembourg,Dushanbe,5013.21
Luxembourg,Dar es Salaam,7026.05
Luxembourg,Bangkok,9169.6
Luxembourg,Dili,12835.04
Luxembourg,Lome,4841.9
Luxembourg,Nuku'alofa,16843.3
Luxembourg,Port of Spain,7505.19
Luxembourg,Tunis,1459.37
Luxembourg,Ankara,2357.07
Luxembourg,Ashgabat,4306.75
Luxembourg,Grand Turk,7313.76
Luxembourg,Funafuti,15404.69
Luxembourg,Kampala,6014.74
Luxembourg,Kyiv,1743.35
Luxembourg,Abu Dhabi,4998.7
Luxembourg,London,487.4
Luxembourg,Washington,6401.22
Luxembourg,Montevideo,11186.34
Luxembourg,Tashkent,4874.16
Luxembourg,Port-Vila,16128.52
Luxembourg,Caracas,7901.96
Luxembourg,Hanoi,8926.74
Luxembourg,Charlotte Amalie,7115.85
Luxembourg,Mata-Utu,16046.43
Luxembourg,Sanaa,5122.38
